5120	-0.4580152671755725,-0.19083969465648856,-0.12213740458015267,0.125,-0.8427734375,0.416259765625
18944	-0.40458015267175573,0.22900763358778625,-0.183206106870229,0.126708984375,-0.828369140625,0.4150390625
32768	-0.13740458015267176,0.10687022900763359,-0.2366412213740458,0.1435546875,-0.84521484375,0.415283203125
46592	-0.32061068702290074,0.22137404580152673,-0.16030534351145037,0.13720703125,-0.833740234375,0.420166015625
60928	-0.4961832061068702,0.32061068702290074,-0.2748091603053435,0.147705078125,-0.853271484375,0.4150390625
75264	-0.2748091603053435,0.22137404580152673,-0.1984732824427481,0.1455078125,-0.842041015625,0.41259765625
89088	-0.29770992366412213,0.030534351145038167,-0.19083969465648856,0.133544921875,-0.84814453125,0.415771484375
102912	-0.4122137404580153,0.3435114503816794,-0.2366412213740458,0.153076171875,-0.8544921875,0.403564453125
117248	-0.13740458015267176,-0.04580152671755725,-0.04580152671755725,0.14453125,-0.849609375,0.40380859375
132096	-1.9541984732824427,0.46564885496183206,-0.24427480916030533,0.14306640625,-0.852294921875,0.420654296875
146432	-0.37404580152671757,0.1297709923664122,-0.3282442748091603,0.136474609375,-0.844482421875,0.41259765625
159744	-0.4198473282442748,0.20610687022900764,-0.21374045801526717,0.1494140625,-0.841796875,0.4189453125
174080	-0.25190839694656486,0.183206106870229,-0.13740458015267176,0.14013671875,-0.85498046875,0.3896484375
187904	-0.40458015267175573,0.06870229007633588,-0.1450381679389313,0.130126953125,-0.8515625,0.397216796875
201728	-0.24427480916030533,-0.13740458015267176,-0.061068702290076333,0.125732421875,-0.858154296875,0.375244140625
215040	-0.22900763358778625,0.05343511450381679,-0.030534351145038167,0.1455078125,-0.853271484375,0.405517578125
229376	-0.22137404580152673,0.366412213740458,-0.31297709923664124,0.152587890625,-0.844970703125,0.414306640625
243712	-0.4580152671755725,0.03816793893129771,-0.16030534351145037,0.135009765625,-0.84912109375,0.40771484375
257024	-0.5343511450381679,0.2824427480916031,-0.183206106870229,0.142333984375,-0.85595703125,0.40673828125
271360	-0.16030534351145037,-0.030534351145038167,-0.1450381679389313,0.15478515625,-0.849365234375,0.392822265625
285696	-0.31297709923664124,1.9465648854961832,-0.10687022900763359,0.14501953125,-0.846435546875,0.402587890625
299008	-0.3969465648854962,-0.0916030534351145,-0.0916030534351145,0.139892578125,-0.852783203125,0.380615234375
314368	-0.2366412213740458,0.015267175572519083,-0.1984732824427481,0.137451171875,-0.8466796875,0.415771484375
328192	-0.31297709923664124,0.26717557251908397,-0.31297709923664124,0.147705078125,-0.857421875,0.41357421875
342016	-0.17557251908396945,-0.0916030534351145,-0.22137404580152673,0.141845703125,-0.8544921875,0.404296875
355840	-0.44274809160305345,0.32061068702290074,-0.19083969465648856,0.14697265625,-0.85302734375,0.3994140625
370176	-0.13740458015267176,0.06870229007633588,-0.16030534351145037,0.146484375,-0.837890625,0.41162109375
384512	0.015267175572519083,0.03816793893129771,-0.08396946564885496,0.146240234375,-0.850830078125,0.39111328125
398336	-0.16793893129770993,0.15267175572519084,-0.15267175572519084,0.1484375,-0.855712890625,0.401123046875
412672	-0.1297709923664122,0.09923664122137404,-0.26717557251908397,0.1474609375,-0.83447265625,0.408447265625
425984	-0.20610687022900764,0.3511450381679389,-0.3282442748091603,0.157958984375,-0.857421875,0.395751953125
440320	-0.2366412213740458,-0.10687022900763359,-0.15267175572519084,0.15185546875,-0.8486328125,0.39697265625
454144	-0.1984732824427481,0.1450381679389313,-0.0916030534351145,0.166259765625,-0.852783203125,0.400390625
468480	1.9465648854961832,0.19083969465648856,-0.07633587786259542,0.16015625,-0.849609375,0.395263671875
482816	0.05343511450381679,0.11450381679389313,-0.15267175572519084,0.1279296875,-0.84521484375,0.40283203125
497152	-0.40458015267175573,0.10687022900763359,-0.17557251908396945,0.142578125,-0.841552734375,0.414306640625
510976	-0.21374045801526717,0.030534351145038167,-0.17557251908396945,0.143310546875,-0.851318359375,0.406005859375
525312	-0.648854961832061,0.06870229007633588,-0.20610687022900764,0.15869140625,-0.84130859375,0.39794921875
539136	-0.33587786259541985,0.20610687022900764,-0.15267175572519084,0.163330078125,-0.855224609375,0.397705078125
552960	-0.05343511450381679,0.1450381679389313,-0.1450381679389313,0.151123046875,-0.85009765625,0.380126953125
566784	-0.015267175572519083,0.022900763358778626,-0.03816793893129771,0.142333984375,-0.847412109375,0.400634765625
581120	-0.04580152671755725,0.11450381679389313,-0.21374045801526717,0.148193359375,-0.849609375,0.410400390625
595456	-0.24427480916030533,0.022900763358778626,-0.17557251908396945,0.14892578125,-0.8466796875,0.40625
608768	-0.5267175572519084,0.2900763358778626,-0.16030534351145037,0.152099609375,-0.85595703125,0.39453125
623616	-0.37404580152671757,0.16793893129770993,-0.03816793893129771,0.14453125,-0.85400390625,0.4013671875
637440	-0.17557251908396945,-0.061068702290076333,-0.030534351145038167,0.14892578125,-0.845947265625,0.404541015625
651776	-0.19083969465648856,0.183206106870229,-0.08396946564885496,0.14404296875,-0.84716796875,0.395263671875
665600	-0.183206106870229,0.19083969465648856,-0.1297709923664122,0.14404296875,-0.830810546875,0.412353515625
679936	-0.40458015267175573,0.015267175572519083,-0.20610687022900764,0.146484375,-0.873046875,0.392578125
693760	-0.1984732824427481,0.15267175572519084,-0.19083969465648856,0.149658203125,-0.853515625,0.383544921875
707584	-0.11450381679389313,0.17557251908396945,-0.22900763358778625,0.15478515625,-0.86572265625,0.395263671875
721408	-0.08396946564885496,-0.05343511450381679,-0.06870229007633588,0.14208984375,-0.85205078125,0.40185546875
734720	-0.32061068702290074,0.1450381679389313,-0.007633587786259542,0.147705078125,-0.844970703125,0.38232421875
748544	-0.48854961832061067,0.15267175572519084,-0.22900763358778625,0.130859375,-0.84765625,0.416015625
763904	-0.4580152671755725,0.0916030534351145,-0.22900763358778625,0.138916015625,-0.850341796875,0.4052734375
778240	-0.3282442748091603,0.05343511450381679,-0.10687022900763359,0.142822265625,-0.84765625,0.385009765625
791552	-0.2748091603053435,0.022900763358778626,-0.07633587786259542,0.14990234375,-0.854248046875,0.403564453125
805376	-0.16793893129770993,0.015267175572519083,-0.15267175572519084,0.153076171875,-0.8466796875,0.4111328125
818688	-0.11450381679389313,0.007633587786259542,-0.061068702290076333,0.1494140625,-0.844970703125,0.408203125
833024	-0.35877862595419846,0.09923664122137404,-0.22137404580152673,0.152099609375,-0.835693359375,0.41943359375
847360	-0.48091603053435117,0.2595419847328244,-0.2824427480916031,0.16162109375,-0.834716796875,0.40234375
861696	-0.22900763358778625,0.15267175572519084,-0.20610687022900764,0.152099609375,-0.85009765625,0.401611328125
875520	-0.12213740458015267,-0.21374045801526717,0.022900763358778626,0.15576171875,-0.828369140625,0.420166015625
889856	-0.13740458015267176,0.007633587786259542,0.05343511450381679,0.1650390625,-0.848876953125,0.41943359375
903680	0.030534351145038167,0.17557251908396945,-0.06870229007633588,0.154296875,-0.84765625,0.415771484375
916992	-0.0916030534351145,-0.015267175572519083,-0.1297709923664122,0.128173828125,-0.84033203125,0.43408203125
931840	-0.5038167938931297,0.22900763358778625,-0.3053435114503817,0.1376953125,-0.842041015625,0.40869140625
946176	-0.35877862595419846,0.19083969465648856,-0.2595419847328244,0.14794921875,-0.849609375,0.393798828125
960000	-0.2824427480916031,0.1984732824427481,-0.03816793893129771,0.144775390625,-0.845458984375,0.4033203125
973312	-0.2824427480916031,0.4122137404580153,-0.1450381679389313,0.160888671875,-0.857666015625,0.423095703125
988160	0.0916030534351145,0.4198473282442748,-0.15267175572519084,0.14697265625,-0.846435546875,0.411376953125
1001984	-0.648854961832061,0.061068702290076333,-0.22137404580152673,0.146240234375,-0.84130859375,0.428466796875
1016320	-0.4961832061068702,1.9465648854961832,-0.25190839694656486,0.149658203125,-0.833984375,0.42626953125
1030656	-0.2748091603053435,0.04580152671755725,-0.25190839694656486,0.141357421875,-0.838134765625,0.41748046875
1044480	-0.12213740458015267,0.2366412213740458,-0.11450381679389313,0.153076171875,-0.856201171875,0.394775390625
1058304	-0.26717557251908397,0.183206106870229,-0.183206106870229,0.142333984375,-0.835693359375,0.427490234375
1072128	-0.061068702290076333,0.3511450381679389,-0.13740458015267176,0.147705078125,-0.843994140625,0.419677734375
1086976	-0.20610687022900764,0.16793893129770993,-0.1450381679389313,0.14208984375,-0.839599609375,0.422607421875
1100800	-0.24427480916030533,0.04580152671755725,-0.1984732824427481,0.140380859375,-0.83935546875,0.40869140625
1115136	-0.32061068702290074,0.08396946564885496,-0.1984732824427481,0.162109375,-0.83154296875,0.41650390625
1128960	-0.2824427480916031,0.16793893129770993,-0.16793893129770993,0.166015625,-0.858642578125,0.40869140625
1143296	-0.16793893129770993,0.183206106870229,-0.0916030534351145,0.148681640625,-0.838134765625,0.415283203125
1157120	-0.1450381679389313,0.2748091603053435,-0.07633587786259542,0.1669921875,-0.83740234375,0.433349609375
1170944	-0.3053435114503817,0.13740458015267176,-0.21374045801526717,0.145751953125,-0.83740234375,0.421142578125
1185792	-0.3969465648854962,-0.06870229007633588,-0.1297709923664122,0.153564453125,-0.81396484375,0.4189453125
1199616	-0.19083969465648856,0.15267175572519084,-0.0916030534351145,0.147705078125,-0.85693359375,0.423095703125
1213952	-0.45038167938931295,0.16030534351145037,-0.11450381679389313,0.158447265625,-0.850830078125,0.421142578125
1227264	-0.022900763358778626,0,-0.03816793893129771,0.151123046875,-0.846435546875,0.412109375
1241088	-0.15267175572519084,0.1984732824427481,-0.061068702290076333,0.1474609375,-0.837890625,0.4296875
1255424	-0.26717557251908397,0.08396946564885496,-0.12213740458015267,0.1533203125,-0.845947265625,0.418212890625
1269248	-0.3969465648854962,0.07633587786259542,-0.19083969465648856,0.16650390625,-0.827880859375,0.43359375
1282560	-0.32061068702290074,0.05343511450381679,-0.06870229007633588,0.14208984375,-0.845703125,0.398193359375
1296896	-0.13740458015267176,0.3893129770992366,-0.19083969465648856,0.15283203125,-0.825927734375,0.4326171875
1311232	0,-0.16030534351145037,0.061068702290076333,0.146484375,-0.8408203125,0.443115234375
1324544	-0.08396946564885496,0.06870229007633588,-0.1984732824427481,0.126220703125,-0.833740234375,0.428466796875
1338880	-0.5267175572519084,0.12213740458015267,-0.1450381679389313,0.145263671875,-0.821533203125,0.431884765625
1352704	-0.3435114503816794,0.25190839694656486,-0.20610687022900764,0.139892578125,-0.814208984375,0.40869140625
1366528	-0.08396946564885496,0.3511450381679389,-0.21374045801526717,0.1435546875,-0.8173828125,0.435546875
1380352	-0.16030534351145037,0.15267175572519084,-0.10687022900763359,0.13134765625,-0.828857421875,0.427490234375
1394688	0.22137404580152673,0.19083969465648856,-0.10687022900763359,0.135498046875,-0.829345703125,0.427001953125
1408000	-0.07633587786259542,0.13740458015267176,-0.15267175572519084,0.14208984375,-0.8232421875,0.44921875
1422336	-0.3053435114503817,0.2366412213740458,-0.20610687022900764,0.147216796875,-0.8310546875,0.440185546875
1435648	-0.2900763358778626,0.12213740458015267,-0.22900763358778625,0.15625,-0.831787109375,0.447998046875
1451008	-0.21374045801526717,0.06870229007633588,-0.21374045801526717,0.16162109375,-0.82763671875,0.43505859375
1464832	-0.022900763358778626,-0.1450381679389313,-0.04580152671755725,0.14404296875,-0.83544921875,0.435791015625
1478656	-0.3511450381679389,0.24427480916030533,-0.16030534351145037,0.14208984375,-0.8251953125,0.43701171875
1492480	-0.11450381679389313,0.12213740458015267,-0.10687022900763359,0.1630859375,-0.8193359375,0.421875
1506816	-0.11450381679389313,0.2900763358778626,-0.2824427480916031,0.167724609375,-0.84375,0.43310546875
1520128	-0.20610687022900764,-0.030534351145038167,-0.08396946564885496,0.168212890625,-0.835693359375,0.407470703125
1534464	-0.3816793893129771,-0.12213740458015267,-0.1297709923664122,0.1708984375,-0.8310546875,0.4248046875
1548800	0.06870229007633588,0.2595419847328244,-0.11450381679389313,0.1630859375,-0.8291015625,0.430908203125
1563136	-0.06870229007633588,0.3282442748091603,-0.16030534351145037,0.152099609375,-0.82666015625,0.44677734375
1576448	-0.2748091603053435,1.9465648854961832,-0.16793893129770993,0.171142578125,-0.841064453125,0.447509765625
1591296	-0.5648854961832062,-0.030534351145038167,-0.21374045801526717,0.14794921875,-0.82666015625,0.425048828125
1605120	-0.4580152671755725,0.03816793893129771,-0.10687022900763359,0.1572265625,-0.8310546875,0.4130859375
1618944	-0.4580152671755725,0.16793893129770993,-0.09923664122137404,0.169189453125,-0.841796875,0.42822265625
1632768	0.0916030534351145,0.15267175572519084,-0.0916030534351145,0.15087890625,-0.8388671875,0.41845703125
1647104	-0.3282442748091603,0.030534351145038167,-0.0916030534351145,0.14404296875,-0.81298828125,0.4306640625
1661440	-0.3435114503816794,0.16030534351145037,-0.21374045801526717,0.162109375,-0.837158203125,0.435546875
1675776	-0.5725190839694656,0.26717557251908397,-0.13740458015267176,0.16552734375,-0.83935546875,0.41357421875
1689088	-0.1984732824427481,0.11450381679389313,-0.21374045801526717,0.154052734375,-0.82275390625,0.43017578125
1703424	-0.26717557251908397,0.5038167938931297,-0.04580152671755725,0.159912109375,-0.830322265625,0.444580078125
1717760	-0.2366412213740458,-0.17557251908396945,-0.0916030534351145,0.126953125,-0.83349609375,0.422607421875
1732096	-0.0916030534351145,0.22900763358778625,-0.35877862595419846,0.154541015625,-0.83447265625,0.426513671875
1745920	-0.6030534351145038,0.030534351145038167,-0.1297709923664122,0.160400390625,-0.83740234375,0.406005859375
1760256	-0.2748091603053435,0.25190839694656486,-0.17557251908396945,0.1630859375,-0.8369140625,0.416015625
1774592	-0.03816793893129771,0.10687022900763359,-0.07633587786259542,0.145263671875,-0.824462890625,0.43701171875
1788416	-0.030534351145038167,0.16030534351145037,-0.11450381679389313,0.14111328125,-0.8388671875,0.4345703125
1802752	-0.16793893129770993,-0.11450381679389313,-0.2366412213740458,0.130615234375,-0.831787109375,0.430908203125
1816576	-0.4580152671755725,0.1297709923664122,-0.16030534351145037,0.14697265625,-0.819580078125,0.41748046875
1830400	-0.31297709923664124,0.20610687022900764,-0.22137404580152673,0.170654296875,-0.8134765625,0.448974609375
1844224	0.13740458015267176,0.2748091603053435,-0.17557251908396945,0.16259765625,-0.83642578125,0.4453125
1858560	0.022900763358778626,0.13740458015267176,-0.1297709923664122,0.163818359375,-0.81982421875,0.429443359375
1871872	0.04580152671755725,0.29770992366412213,-0.09923664122137404,0.1689453125,-0.82763671875,0.432861328125
1885696	-0.3969465648854962,-0.09923664122137404,-0.1450381679389313,0.1630859375,-0.828125,0.4267578125
1899520	-0.5648854961832062,-0.022900763358778626,-0.19083969465648856,0.1513671875,-0.821044921875,0.431884765625
1913856	-0.1984732824427481,0.030534351145038167,-0.0916030534351145,0.16455078125,-0.824951171875,0.411865234375
1928192	-0.10687022900763359,-0.030534351145038167,-0.09923664122137404,0.147705078125,-0.83251953125,0.4267578125
1941504	-0.3053435114503817,0.2748091603053435,-0.22900763358778625,0.157470703125,-0.827880859375,0.42724609375
1955840	-0.25190839694656486,0.16030534351145037,-0.1297709923664122,0.171630859375,-0.828857421875,0.468505859375
1970176	-0.3893129770992366,0.3053435114503817,-0.13740458015267176,0.165771484375,-0.813720703125,0.4228515625
1984512	-0.12213740458015267,0.31297709923664124,-0.11450381679389313,0.16357421875,-0.828125,0.425537109375
1998848	-0.07633587786259542,0.1297709923664122,-0.19083969465648856,0.149169921875,-0.8330078125,0.41552734375
2012160	-0.3969465648854962,0.24427480916030533,-0.06870229007633588,0.150146484375,-0.840576171875,0.432373046875
2026496	0.030534351145038167,0,-0.09923664122137404,0.171630859375,-0.834716796875,0.43505859375
2039808	-0.4351145038167939,-0.05343511450381679,-0.2595419847328244,0.156982421875,-0.83447265625,0.43310546875
2055168	-0.5343511450381679,-0.20610687022900764,-0.11450381679389313,0.1572265625,-0.826171875,0.446044921875
2068480	0.061068702290076333,0.2748091603053435,-0.08396946564885496,0.16650390625,-0.815185546875,0.43359375
2083328	-0.05343511450381679,0.13740458015267176,-0.09923664122137404,0.154296875,-0.82421875,0.428955078125
2096128	-0.19083969465648856,0.030534351145038167,-0.015267175572519083,0.169189453125,-0.824951171875,0.430908203125
2110976	-0.42748091603053434,0.030534351145038167,-0.21374045801526717,0.151123046875,-0.81982421875,0.4560546875
2124288	-0.4961832061068702,0.16793893129770993,-0.2824427480916031,0.164794921875,-0.825439453125,0.427490234375
2139648	-0.20610687022900764,0.11450381679389313,-0.2366412213740458,0.153564453125,-0.8232421875,0.452880859375
2152448	-0.22900763358778625,0.12213740458015267,-0.07633587786259542,0.16552734375,-0.829833984375,0.4228515625
2167808	-0.09923664122137404,0.3435114503816794,-0.05343511450381679,0.1591796875,-0.837158203125,0.4150390625
2181120	-0.15267175572519084,0.1450381679389313,-0.07633587786259542,0.158203125,-0.819580078125,0.4296875
2195456	-0.6259541984732825,0.0916030534351145,-0.22900763358778625,0.15380859375,-0.820068359375,0.451904296875
2208768	-0.2366412213740458,0.11450381679389313,-0.1984732824427481,0.171630859375,-0.828857421875,0.407958984375
2223616	-0.015267175572519083,0.16793893129770993,-0.11450381679389313,0.16162109375,-0.8310546875,0.421875
2237952	0.1984732824427481,-0.007633587786259542,0.03816793893129771,0.154541015625,-0.826171875,0.43798828125
2250752	-0.17557251908396945,0.3511450381679389,-0.183206106870229,0.160400390625,-0.84326171875,0.447265625
2266624	-0.4198473282442748,0.12213740458015267,-0.17557251908396945,0.1796875,-0.8291015625,0.408447265625
2280448	-0.17557251908396945,0.2595419847328244,-0.19083969465648856,0.164306640625,-0.8349609375,0.431396484375
2294272	-0.26717557251908397,0.1450381679389313,-0.15267175572519084,0.158935546875,-0.83544921875,0.418701171875
2308096	0.03816793893129771,0.015267175572519083,0.061068702290076333,0.1708984375,-0.81298828125,0.439697265625
2321920	-0.4198473282442748,0.40458015267175573,-0.2366412213740458,0.158203125,-0.8251953125,0.424072265625
2335744	-0.09923664122137404,0.11450381679389313,-0.25190839694656486,0.16259765625,-0.814453125,0.46630859375
