1536	-0.26717557251908397,-0.1984732824427481,-0.13740458015267176,-0.2158203125,-0.94189453125,0.078369140625
15872	-0.2824427480916031,0.1297709923664122,-0.15267175572519084,-0.215576171875,-0.93212890625,0.124755859375
29696	-0.5190839694656488,0.2366412213740458,-0.12213740458015267,-0.22802734375,-0.94677734375,0.115966796875
44032	-0.1984732824427481,0.007633587786259542,-0.09923664122137404,-0.228271484375,-0.93359375,0.110107421875
57344	-0.3282442748091603,-0.08396946564885496,-0.183206106870229,-0.22509765625,-0.939697265625,0.13232421875
72704	-0.366412213740458,0.21374045801526717,-0.20610687022900764,-0.229736328125,-0.931396484375,0.101318359375
86016	-0.33587786259541985,0.022900763358778626,-0.061068702290076333,-0.219482421875,-0.93359375,0.103759765625
100352	-0.31297709923664124,0.22900763358778625,-0.0916030534351145,-0.219970703125,-0.93017578125,0.106201171875
113664	-0.2748091603053435,0.05343511450381679,-0.0916030534351145,-0.232177734375,-0.927978515625,0.1044921875
128000	-0.11450381679389313,0.07633587786259542,-0.19083969465648856,-0.220458984375,-0.9404296875,0.122314453125
141312	-0.3893129770992366,0.07633587786259542,-0.2900763358778626,-0.230712890625,-0.907470703125,0.1279296875
155648	-0.2824427480916031,0.22900763358778625,-0.19083969465648856,-0.223388671875,-0.932861328125,0.10546875
169472	-0.5648854961832062,-0.015267175572519083,-0.04580152671755725,-0.220458984375,-0.927978515625,0.1552734375
183296	-0.1450381679389313,0.061068702290076333,-0.07633587786259542,-0.22216796875,-0.922607421875,0.12744140625
197632	-0.40458015267175573,0.20610687022900764,-0.22137404580152673,-0.226806640625,-0.930419921875,0.115478515625
211456	-0.2900763358778626,0.19083969465648856,-0.22900763358778625,-0.20361328125,-0.95068359375,0.13134765625
225280	-0.2595419847328244,0.07633587786259542,-0.1450381679389313,-0.22314453125,-0.939697265625,0.09765625
239616	-0.4580152671755725,0.022900763358778626,-0.061068702290076333,-0.22265625,-0.932373046875,0.109619140625
253952	-0.19083969465648856,0.20610687022900764,-0.022900763358778626,-0.223876953125,-0.92822265625,0.11328125
267264	-0.22900763358778625,0,-0.07633587786259542,-0.2294921875,-0.932861328125,0.118408203125
281600	-0.29770992366412213,0.1984732824427481,-0.1984732824427481,-0.22900390625,-0.930419921875,0.120361328125
295936	-0.3511450381679389,0.07633587786259542,-0.1450381679389313,-0.221435546875,-0.927490234375,0.124755859375
310272	-0.3969465648854962,0.1450381679389313,-0.16793893129770993,-0.232666015625,-0.9326171875,0.140380859375
324096	0,0.09923664122137404,-0.183206106870229,-0.231201171875,-0.9326171875,0.12158203125
338432	-0.3816793893129771,0.183206106870229,-0.16793893129770993,-0.223388671875,-0.93701171875,0.11328125
352256	-0.5190839694656488,0.21374045801526717,-0.1450381679389313,-0.22314453125,-0.924072265625,0.118896484375
365568	-0.25190839694656486,0.183206106870229,-0.2366412213740458,-0.227783203125,-0.932861328125,0.115966796875
380928	0.07633587786259542,-0.015267175572519083,-0.17557251908396945,-0.228271484375,-0.93310546875,0.096435546875
394240	-0.5190839694656488,0.15267175572519084,-0.11450381679389313,-0.229736328125,-0.952392578125,0.1318359375
