1024	-0.33587786259541985,0.13740458015267176,-0.2366412213740458,0.0771484375,-0.98828125,0.08154296875
15360	-0.3893129770992366,0.2824427480916031,-0.24427480916030533,0.0869140625,-0.981201171875,0.086181640625
29184	-0.19083969465648856,0.44274809160305345,-0.17557251908396945,0.0888671875,-0.990234375,0.081298828125
46592	-0.15267175572519084,0.22900763358778625,-0.13740458015267176,0.072998046875,-0.954833984375,0.0771484375
57344	-0.09923664122137404,-0.015267175572519083,-0.10687022900763359,0.067626953125,-0.974365234375,0.089599609375
71168	-0.31297709923664124,-0.030534351145038167,-0.022900763358778626,0.07080078125,-0.99658203125,0.081298828125
85504	-0.3893129770992366,0.07633587786259542,-0.022900763358778626,0.074951171875,-0.978759765625,0.073974609375
99328	-0.24427480916030533,0.1297709923664122,-0.12213740458015267,0.063232421875,-0.97314453125,0.08740234375
113152	-0.24427480916030533,0.2366412213740458,-0.1450381679389313,0.06884765625,-0.954833984375,0.07958984375
127488	-0.19083969465648856,0.06870229007633588,-0.22137404580152673,0.064453125,-0.975341796875,0.0810546875
142336	-0.2900763358778626,0.25190839694656486,-0.19083969465648856,0.068359375,-0.99365234375,0.081787109375
155136	-0.1450381679389313,0.26717557251908397,-0.16793893129770993,0.069580078125,-0.987548828125,0.098876953125
168960	-0.44274809160305345,0.08396946564885496,-0.11450381679389313,0.062744140625,-0.97509765625,0.0849609375
182784	-0.5343511450381679,0.15267175572519084,-0.09923664122137404,0.077880859375,-0.973876953125,0.07861328125
196096	-0.06870229007633588,0.07633587786259542,-0.1450381679389313,0.071533203125,-0.9794921875,0.08251953125
210432	-0.366412213740458,0.015267175572519083,-0.12213740458015267,0.06591796875,-0.97705078125,0.0810546875
225792	-0.2366412213740458,0.26717557251908397,-0.19083969465648856,0.07666015625,-0.983154296875,0.08154296875
238080	-0.5114503816793893,0.10687022900763359,-0.07633587786259542,0.069580078125,-0.989990234375,0.088623046875
252416	0.05343511450381679,0.16793893129770993,-0.2824427480916031,0.066650390625,-0.982177734375,0.085693359375
266752	-0.030534351145038167,0.2748091603053435,-0.26717557251908397,0.07177734375,-0.97900390625,0.0673828125
280576	-0.26717557251908397,0.31297709923664124,-0.16030534351145037,0.066162109375,-0.999755859375,0.067138671875
294400	-0.1450381679389313,0.16030534351145037,-0.1450381679389313,0.064697265625,-0.9716796875,0.080078125
308224	-0.42748091603053434,0.10687022900763359,-0.15267175572519084,0.056884765625,-0.983154296875,0.0888671875
322048	-0.20610687022900764,0.06870229007633588,-0.06870229007633588,0.063720703125,-0.988037109375,0.07666015625
337408	-0.3053435114503817,0.08396946564885496,-0.16030534351145037,0.072021484375,-0.976806640625,0.07421875
350720	-0.3053435114503817,0.25190839694656486,-0.12213740458015267,0.064208984375,-0.999755859375,0.087646484375
364032	-0.366412213740458,0.07633587786259542,-0.16030534351145037,0.064208984375,-0.978759765625,0.077392578125
379392	-0.5343511450381679,0.11450381679389313,-0.1297709923664122,0.052490234375,-0.9794921875,0.09619140625
392704	-0.32061068702290074,0.10687022900763359,-0.20610687022900764,0.070556640625,-0.972412109375,0.08984375
407040	-0.2900763358778626,0.1984732824427481,-0.1984732824427481,0.0673828125,-0.97900390625,0.071533203125
420352	-0.24427480916030533,0.1984732824427481,-0.1984732824427481,0.06884765625,-0.973876953125,0.07080078125
434688	-0.26717557251908397,0.13740458015267176,-0.15267175572519084,0.0673828125,-0.97900390625,0.08642578125
448512	-0.6717557251908397,0.15267175572519084,-0.09923664122137404,0.06298828125,-0.982421875,0.07177734375
463360	-0.31297709923664124,0.183206106870229,-0.0916030534351145,0.093017578125,-0.984375,0.0732421875
477696	-0.17557251908396945,-0.06870229007633588,-0.17557251908396945,0.07470703125,-0.99755859375,0.06103515625
492032	-0.21374045801526717,0.0916030534351145,-0.11450381679389313,0.062744140625,-0.98583984375,0.06640625
505856	-0.24427480916030533,0.06870229007633588,-0.10687022900763359,0.06884765625,-0.982666015625,0.06689453125
519680	0.015267175572519083,0.04580152671755725,-0.2748091603053435,0.064453125,-0.971435546875,0.07568359375
533504	-0.3511450381679389,0.25190839694656486,-0.17557251908396945,0.06494140625,-0.968994140625,0.08056640625
547328	-0.21374045801526717,0.2366412213740458,-0.1984732824427481,0.063720703125,-0.964111328125,0.05615234375
561152	-0.3893129770992366,0.17557251908396945,-0.17557251908396945,0.069091796875,-0.977294921875,0.067626953125
575488	-0.11450381679389313,0.08396946564885496,-0.1984732824427481,0.074462890625,-0.96923828125,0.056884765625
589312	-0.022900763358778626,0.13740458015267176,-0.11450381679389313,0.054443359375,-0.982666015625,0.072021484375
604160	-0.42748091603053434,0.19083969465648856,-0.19083969465648856,0.060302734375,-0.97119140625,0.075439453125
619008	-0.33587786259541985,0.04580152671755725,-0.05343511450381679,0.06640625,-0.97412109375,0.064697265625
632832	-0.40458015267175573,0.16030534351145037,-0.13740458015267176,0.0634765625,-0.998046875,0.072998046875
646656	-0.13740458015267176,-0.09923664122137404,-0.1984732824427481,0.0810546875,-0.97900390625,0.083740234375
