14336	0.17557251908396945,-0.6183206106870229,-0.04580152671755725,0.298828125,-0.9482421875,0.060302734375
28672	-0.22137404580152673,-0.015267175572519083,0.007633587786259542,0.276123046875,-0.979736328125,0.04345703125
43008	-0.09923664122137404,-0.31297709923664124,0.10687022900763359,0.2783203125,-0.94189453125,0.023681640625
56832	0.13740458015267176,0.17557251908396945,0.22137404580152673,0.25439453125,-0.9697265625,0.04248046875
70656	-0.06870229007633588,0.2366412213740458,-0.22900763358778625,0.2392578125,-0.97265625,0.069580078125
84992	-0.11450381679389313,0.03816793893129771,-0.04580152671755725,0.246337890625,-0.956298828125,0.072998046875
97792	-0.48854961832061067,0.29770992366412213,-0.24427480916030533,0.235595703125,-0.9609375,0.07763671875
113152	-0.40458015267175573,0.4732824427480916,-0.0916030534351145,0.260498046875,-0.97021484375,0.0732421875
126464	-0.25190839694656486,0.030534351145038167,-0.1450381679389313,0.251220703125,-0.977783203125,0.02099609375
141312	-0.6259541984732825,0.366412213740458,-0.26717557251908397,0.25537109375,-0.98291015625,0.04052734375
155648	-0.5877862595419847,0.10687022900763359,-0.16030534351145037,0.2578125,-0.9580078125,0.008544921875
169984	-0.183206106870229,-0.007633587786259542,-0.10687022900763359,0.25341796875,-0.958740234375,0.040771484375
183808	-0.22137404580152673,-0.2748091603053435,-0.07633587786259542,0.248779296875,-0.958740234375,0.037353515625
198144	-0.04580152671755725,0.19083969465648856,-0.2748091603053435,0.255859375,-0.981201171875,0.031982421875
211456	-0.4122137404580153,0.16030534351145037,-0.25190839694656486,0.258544921875,-0.96875,0.0302734375
225792	-0.3511450381679389,0.366412213740458,-0.2366412213740458,0.251708984375,-0.959228515625,0.047607421875
239104	-0.5343511450381679,0.3816793893129771,-0.1450381679389313,0.261474609375,-0.9580078125,0.0556640625
253440	-0.08396946564885496,0.26717557251908397,-0.1450381679389313,0.26220703125,-0.964599609375,0.033447265625
266752	-0.4122137404580153,0.20610687022900764,-0.10687022900763359,0.261962890625,-0.977294921875,0.021240234375
280576	-0.03816793893129771,0.13740458015267176,-0.25190839694656486,0.26513671875,-0.966796875,0.024169921875
295936	-0.10687022900763359,-0.183206106870229,-0.09923664122137404,0.25048828125,-0.978759765625,0.02099609375
308736	-0.3893129770992366,0.11450381679389313,-0.2595419847328244,0.253173828125,-0.956298828125,0.03466796875
323072	-0.7099236641221374,0.37404580152671757,-0.11450381679389313,0.271484375,-0.97314453125,0.058349609375
335872	-0.5725190839694656,0.3969465648854962,-0.1450381679389313,0.25732421875,-0.968017578125,0.033203125
351232	-0.5114503816793893,0.2748091603053435,-0.03816793893129771,0.2578125,-0.967529296875,0.0234375
364544	-0.7404580152671756,0.1297709923664122,0.061068702290076333,0.261962890625,-0.974365234375,0.018310546875
378368	-0.1984732824427481,-0.21374045801526717,-0.15267175572519084,0.23486328125,-0.973876953125,0.020263671875
392704	-0.06870229007633588,-0.061068702290076333,-0.16030534351145037,0.25927734375,-0.984130859375,0.04296875
406016	-0.16030534351145037,-0.04580152671755725,-0.19083969465648856,0.258056640625,-0.96533203125,0.040771484375
420864	-0.22900763358778625,0.16793893129770993,-0.13740458015267176,0.2548828125,-0.966064453125,0.043701171875
434688	-0.44274809160305345,0.35877862595419846,-0.11450381679389313,0.260498046875,-0.95703125,0.052001953125
448512	-0.48854961832061067,0.33587786259541985,-0.16030534351145037,0.256591796875,-0.961181640625,0.050537109375
462336	-0.5114503816793893,-0.06870229007633588,-0.11450381679389313,0.247314453125,-0.953369140625,0.04052734375
476672	-0.22900763358778625,0.061068702290076333,-0.1984732824427481,0.2578125,-0.97021484375,0.062255859375
491008	-0.2824427480916031,-0.04580152671755725,-0.13740458015267176,0.252197265625,-0.95361328125,0.045166015625
504320	-0.19083969465648856,-0.03816793893129771,-0.0916030534351145,0.25634765625,-0.961181640625,0.037841796875
518656	-0.48091603053435117,0.19083969465648856,-0.20610687022900764,0.263671875,-0.963134765625,0.04541015625
532992	-0.3435114503816794,-0.20610687022900764,-0.19083969465648856,0.259765625,-0.9541015625,0.048583984375
547328	-0.10687022900763359,0.366412213740458,-0.12213740458015267,0.267822265625,-0.9619140625,0.036376953125
561664	-0.42748091603053434,0.2748091603053435,-0.20610687022900764,0.25732421875,-0.968505859375,0.0615234375
574976	-0.3816793893129771,0.07633587786259542,-0.15267175572519084,0.26416015625,-0.9609375,0.04345703125
589312	-0.2824427480916031,0.37404580152671757,-0.11450381679389313,0.26025390625,-0.961669921875,0.0400390625
603648	-0.06870229007633588,0.17557251908396945,-0.09923664122137404,0.272216796875,-0.955322265625,0.04931640625
616960	-0.2900763358778626,0.16030534351145037,-0.13740458015267176,0.279296875,-0.970703125,0.03271484375
631808	-0.06870229007633588,0.08396946564885496,-0.13740458015267176,0.2568359375,-0.9697265625,0.027099609375
645632	-0.4732824427480916,0.2824427480916031,-0.15267175572519084,0.27880859375,-0.966796875,0.037109375
659968	-0.37404580152671757,0.2366412213740458,-0.1297709923664122,0.260009765625,-0.963623046875,0.03857421875
673792	-0.22137404580152673,0.42748091603053434,-0.13740458015267176,0.263671875,-0.9755859375,0.02490234375
687616	-0.22137404580152673,0.1297709923664122,-0.19083969465648856,0.255615234375,-0.964599609375,0.0439453125
701952	-0.5038167938931297,0.2595419847328244,-0.1297709923664122,0.251220703125,-0.97412109375,0.017822265625
715264	0.16030534351145037,-0.15267175572519084,-0.10687022900763359,0.251220703125,-0.96728515625,0.0302734375
729600	0.022900763358778626,0.2366412213740458,-0.3511450381679389,0.27880859375,-0.964111328125,0.036376953125
744448	0.8931297709923665,-0.1297709923664122,-0.3893129770992366,0.2685546875,-0.970947265625,0.04248046875
757248	-0.6106870229007634,0.12213740458015267,-0.10687022900763359,0.277587890625,-0.962158203125,0.0615234375
771584	0.25190839694656486,1.1908396946564885,-0.26717557251908397,0.2763671875,-0.98095703125,0.05224609375
784896	-0.8702290076335878,0.007633587786259542,0.08396946564885496,0.256591796875,-0.960205078125,0.06103515625
799744	0.17557251908396945,-0.44274809160305345,-0.17557251908396945,0.234619140625,-0.959228515625,0.05615234375
813568	0.061068702290076333,-2.2900763358778624,0.31297709923664124,0.252197265625,-0.96728515625,0.032470703125
827392	-0.10687022900763359,-2.198473282442748,0.5267175572519084,0.27490234375,-0.967529296875,0.056396484375
841216	0.2900763358778626,-1.83206106870229,0.11450381679389313,0.2587890625,-0.972412109375,0.035400390625
855552	-0.05343511450381679,-0.8931297709923665,0.08396946564885496,0.25390625,-0.965576171875,0.057861328125
869376	-0.7480916030534351,0.7251908396946565,-0.3969465648854962,0.267578125,-0.958251953125,0.054443359375
883200	-0.48854961832061067,2.5114503816793894,-0.5725190839694656,0.257568359375,-0.967041015625,0.044189453125
897024	-0.45038167938931295,0.31297709923664124,-1.9541984732824427,0.24755859375,-0.97119140625,0.004150390625
911360	-0.3282442748091603,-0.7709923664122137,-0.05343511450381679,0.256591796875,-0.974609375,0.02490234375
925696	-0.07633587786259542,0,-0.20610687022900764,0.246337890625,-0.956787109375,0.026611328125
939008	-0.46564885496183206,0.2748091603053435,-0.4732824427480916,0.25830078125,-0.97314453125,0.02978515625
953344	-0.3969465648854962,1.282442748091603,-0.6870229007633588,0.277587890625,-0.965576171875,0.041015625
967680	-0.8091603053435115,2.648854961832061,-0.5419847328244275,0.2939453125,-0.95458984375,0.03173828125
980992	-1.5190839694656488,2.33587786259542,-0.6946564885496184,0.29052734375,-0.97216796875,0.031982421875
995328	-0.9083969465648855,0.7099236641221374,-0.10687022900763359,0.282470703125,-0.95458984375,0.0263671875
1009664	-0.2824427480916031,-0.12213740458015267,-0.08396946564885496,0.2734375,-0.94482421875,0.027587890625
1024000	-0.46564885496183206,-0.2366412213740458,-0.13740458015267176,0.284912109375,-0.941162109375,0.0185546875
1037312	0.022900763358778626,0.007633587786259542,-0.3053435114503817,0.293701171875,-0.96875,0.0341796875
