1024	-0.3053435114503817,0.183206106870229,-0.11450381679389313,-0.864501953125,-0.064208984375,0.2373046875
14336	-0.46564885496183206,0.11450381679389313,-0.04580152671755725,-0.8671875,-0.069580078125,0.255859375
29184	-0.32061068702290074,0,-0.12213740458015267,-0.863525390625,-0.0693359375,0.26025390625
41472	-0.35877862595419846,-0.7099236641221374,0.5038167938931297,-0.87158203125,-0.0712890625,0.25439453125
56832	-0.5114503816793893,-0.1450381679389313,-0.183206106870229,-0.83935546875,-0.07080078125,0.2392578125
71168	0.16793893129770993,0.8244274809160306,-0.4198473282442748,-0.871337890625,-0.06005859375,0.267822265625
85504	0.06870229007633588,0.11450381679389313,0.030534351145038167,-0.862060546875,-0.062744140625,0.27392578125
99328	-0.05343511450381679,-0.816793893129771,0.1984732824427481,-0.823486328125,-0.0458984375,0.2890625
113664	0.16030534351145037,0.015267175572519083,-0.1450381679389313,-0.839111328125,-0.035888671875,0.31298828125
128512	-0.5725190839694656,0.7175572519083969,-0.03816793893129771,-0.906494140625,-0.038818359375,0.2919921875
141312	0.32061068702290074,0.22137404580152673,-0.2900763358778626,-0.8466796875,-0.050048828125,0.263916015625
155136	0.0916030534351145,-0.183206106870229,-0.29770992366412213,-0.86328125,-0.04345703125,0.275146484375
167936	-0.0916030534351145,-0.17557251908396945,-0.0916030534351145,-0.85888671875,-0.046142578125,0.252685546875
182784	-0.5267175572519084,-0.21374045801526717,-0.3511450381679389,-0.856689453125,-0.069580078125,0.296142578125
198144	-0.33587786259541985,-0.07633587786259542,-0.2595419847328244,-0.860595703125,-0.0810546875,0.285888671875
211968	-0.16793893129770993,0.24427480916030533,-0.2748091603053435,-0.844482421875,-0.076416015625,0.28515625
225792	-0.5114503816793893,0.33587786259541985,-0.2366412213740458,-0.872314453125,-0.08984375,0.29345703125
240128	-0.21374045801526717,0.15267175572519084,0.030534351145038167,-0.85400390625,-0.087646484375,0.2783203125
253952	-0.07633587786259542,-0.1450381679389313,0.0916030534351145,-0.856201171875,-0.071533203125,0.271484375
267776	-0.40458015267175573,0.03816793893129771,-0.06870229007633588,-0.845947265625,-0.060546875,0.28564453125
281088	-0.08396946564885496,-0.030534351145038167,-0.16793893129770993,-0.857421875,-0.064208984375,0.294677734375
300544	-0.3282442748091603,-0.022900763358778626,-0.15267175572519084,-0.852294921875,-0.0517578125,0.30810546875
306176	-0.16793893129770993,0.1297709923664122,-0.3282442748091603,-0.85693359375,-0.062744140625,0.291259765625
324608	-0.3435114503816794,0.2900763358778626,-0.3053435114503817,-0.843505859375,-0.061767578125,0.29248046875
337920	-0.2595419847328244,0.32061068702290074,-0.24427480916030533,-0.8564453125,-0.06884765625,0.287841796875
352256	-0.2595419847328244,0.030534351145038167,-0.030534351145038167,-0.853759765625,-0.069580078125,0.29248046875
365056	-0.2595419847328244,0.16030534351145037,-0.2900763358778626,-0.843994140625,-0.087158203125,0.272216796875
379392	-0.366412213740458,0.29770992366412213,-0.19083969465648856,-0.850341796875,-0.066650390625,0.289306640625
392704	-0.21374045801526717,0.2595419847328244,-0.030534351145038167,-0.85498046875,-0.068603515625,0.264892578125
407040	-0.26717557251908397,0.1984732824427481,-0.07633587786259542,-0.868896484375,-0.073486328125,0.27099609375
421376	-0.2748091603053435,0.061068702290076333,-0.0916030534351145,-0.853515625,-0.06982421875,0.259765625
435712	-0.19083969465648856,0.09923664122137404,-0.06870229007633588,-0.847900390625,-0.076171875,0.2509765625
449536	-0.13740458015267176,-0.022900763358778626,-0.1297709923664122,-0.8544921875,-0.066162109375,0.2763671875
462848	-0.0916030534351145,0.015267175572519083,-0.21374045801526717,-0.8544921875,-0.076171875,0.2685546875
477184	-0.9083969465648855,-0.3053435114503817,0.16793893129770993,-0.841796875,-0.074951171875,0.286865234375
491520	-0.183206106870229,0.4122137404580153,-0.3282442748091603,-0.842529296875,-0.077392578125,0.306396484375
505856	0.4198473282442748,0.1450381679389313,-0.4961832061068702,-0.863525390625,-0.0908203125,0.288818359375
521216	-0.37404580152671757,0.061068702290076333,0.16793893129770993,-0.847900390625,-0.083984375,0.29638671875
533504	-0.183206106870229,0.2900763358778626,-0.2595419847328244,-0.863037109375,-0.065673828125,0.286376953125
548352	-0.40458015267175573,0.07633587786259542,-0.12213740458015267,-0.847900390625,-0.080810546875,0.28369140625
561664	-0.13740458015267176,0.06870229007633588,0.030534351145038167,-0.853271484375,-0.069580078125,0.2900390625
576512	-0.2824427480916031,0.2900763358778626,-0.2595419847328244,-0.84423828125,-0.068115234375,0.28857421875
590336	-0.366412213740458,0,-0.015267175572519083,-0.85400390625,-0.069580078125,0.28125
603136	1.9465648854961832,0.15267175572519084,-0.1984732824427481,-0.849609375,-0.058349609375,0.28759765625
619008	-0.25190839694656486,0.2366412213740458,-0.17557251908396945,-0.87353515625,-0.05322265625,0.272705078125
632832	-0.11450381679389313,0.2824427480916031,-0.17557251908396945,-0.84912109375,-0.061767578125,0.276123046875
646144	-0.1450381679389313,-0.1297709923664122,-0.15267175572519084,-0.854248046875,-0.050048828125,0.283203125
663040	-0.3893129770992366,0.16030534351145037,0.007633587786259542,-0.85400390625,-0.0556640625,0.27880859375
673792	-0.22900763358778625,0.22900763358778625,-0.1297709923664122,-0.843505859375,-0.06103515625,0.265869140625
689152	-0.42748091603053434,0.13740458015267176,-0.2824427480916031,-0.856201171875,-0.057861328125,0.270263671875
